department,category,brand,price_band,fulfillment_bucket,total_items,recognized_items,returned_items,cancelled_items,processing_items,gmv_all_status,revenue,return_value,cancelled_value,processing_backlog_value,gross_profit,avg_sale_price,avg_fulfillment_days,return_rate_pct,cancel_rate_pct,processing_rate_pct,status_leakage_value,status_leakage_pct,gross_margin_pct,proxy_hypothesis,recommended_action
Women,Active,Moving Comfort,$50-100,not delivered / open,25,12,0,6,7,1444.0,676.0,0.0,344.0,424.0,395.3039989769459,57.76,,0.0,24.0,28.0,768.0,53.2,58.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,Life Is Good,$25-50,not delivered / open,53,29,0,10,14,1630.0,864.0,0.0,316.0,450.0,519.1799980094656,30.754716981132077,,0.0,18.9,26.4,766.0,47.0,60.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Underworks,$25-50,not delivered / open,34,14,0,9,11,1268.6600303649902,505.86001205444336,0.0,321.910005569458,440.89001274108887,270.5854564143971,37.313530304852655,,0.0,26.5,32.4,762.8000183105469,60.1,53.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Sassybax,$50-100,not delivered / open,27,16,0,3,8,1861.0,1100.0,0.0,194.0,567.0,517.9930005446076,68.92592592592592,,0.0,11.1,29.6,761.0,40.9,47.1,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Swim,Speedo,$25-50,5-7 days,80,60,20,0,0,3109.290033340454,2350.470027923584,758.8200054168701,0.0,0.0,935.2395680156811,38.86612541675568,5.222074652777778,25.0,0.0,0.0,758.8200054168701,24.4,39.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Jeans,Woman Within,$25-50,not delivered / open,36,16,0,7,13,1344.6400394439697,589.8400173187256,0.0,274.93000984191895,479.8700122833252,275.3853790269393,37.35111220677694,,0.0,19.4,36.1,754.8000221252441,56.1,46.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Ed Garments,$25-50,not delivered / open,29,12,0,4,13,1296.710048675537,542.8800201416016,0.0,174.9600067138672,578.8700218200684,267.0858898244127,44.71413960950128,,0.0,13.8,44.8,753.8300285339355,58.1,49.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Sleep & Lounge,Tommy Hilfiger,$25-50,not delivered / open,46,25,0,6,15,1693.6399879455566,940.4399929046631,0.0,202.6999969482422,550.4999980926514,373.0019755660561,36.8182606075121,,0.0,13.0,32.6,753.1999950408936,44.5,39.7,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Fashion Hoodies & Sweatshirts,Nautica,$50-100,not delivered / open,30,17,0,5,8,1734.7400131225586,982.9700050354004,0.0,296.7299995422363,455.0400085449219,429.2928112908253,57.824667104085286,,0.0,16.7,26.7,751.7700080871582,43.3,43.7,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Leggings,SK Hat shop,<$25,not delivered / open,121,53,0,31,37,1343.9499816894531,592.3499908447266,0.0,335.44999504089355,416.149995803833,243.78374543729612,11.107024642061596,,0.0,25.6,30.6,751.5999908447266,55.9,41.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,Rafaella,$25-50,not delivered / open,32,12,0,11,9,1232.0700187683105,481.4700050354004,0.0,397.14000511169434,353.4600086212158,237.68546245894257,38.502188086509705,,0.0,34.4,28.1,750.6000137329102,60.9,49.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,American Essentials,$25-50,not delivered / open,55,35,0,7,13,2216.989995956421,1467.4299945831299,0.0,256.1599998474121,493.4000015258789,916.1150488631453,40.30890901738947,,0.0,12.7,23.6,749.560001373291,33.8,62.4,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Tops & Tees,Port Authority,$25-50,not delivered / open,42,21,0,4,17,1471.3200054168701,721.9700012207031,0.0,120.05999946594238,629.2900047302246,310.81134162810616,35.03142870040167,,0.0,9.5,40.5,749.350004196167,50.9,43.1,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Tops & Tees,eVogues Apparel,$25-50,not delivered / open,45,23,0,8,14,1498.550033569336,754.77001953125,0.0,264.92000579833984,478.8600082397461,328.11094951695975,33.30111185709635,,0.0,17.8,31.1,743.7800140380859,49.6,43.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Bella Materna,$50-100,not delivered / open,27,17,0,4,6,1874.6800003051758,1132.1300010681152,0.0,273.63999938964844,468.90999984741205,655.1493591948797,69.4325926038954,,0.0,14.8,22.2,742.5499992370605,39.6,57.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Intimates,Fruit of the Loom,<$25,not delivered / open,101,47,0,20,34,1376.7099905014038,638.2799959182739,0.0,278.71999740600586,459.709997177124,300.5137485092655,13.630791985162414,,0.0,19.8,33.7,738.4299945831299,53.6,47.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Ed Hardy,$25-50,not delivered / open,40,16,0,12,12,1219.599998474121,484.83999824523926,0.0,364.8799991607666,369.88000106811523,296.28222977392977,30.489999961853027,,0.0,30.0,30.0,734.7600002288818,60.2,61.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Calvin Klein,$50-100,not delivered / open,28,17,0,4,7,1769.9499893188477,1035.9499893188477,0.0,288.0,446.0,596.5382018220137,63.21249961853027,,0.0,14.3,25.0,734.0,41.5,57.6,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Socks,Gold Toe,$25-50,not delivered / open,44,21,0,7,16,1403.1000137329102,670.5500068664551,0.0,237.85000228881833,494.7000045776367,261.6009016795776,31.888636675747957,,0.0,15.9,36.4,732.5500068664551,52.2,39.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Intimates,Wacoal,$25-50,not delivered / open,41,22,0,7,12,1619.0,888.0,0.0,264.0,467.0,419.9830006863922,39.48780487804878,,0.0,17.1,29.3,731.0,45.2,47.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Outerwear & Coats,Levi's,$50-100,5-7 days,25,16,9,0,0,1940.9999618530273,1213.1099700927734,727.8899917602539,0.0,0.0,663.5169621586399,77.6399984741211,5.553861111111111,36.0,0.0,0.0,727.8899917602539,37.5,54.7,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Fashion Hoodies & Sweatshirts,Bella,$25-50,not delivered / open,39,16,0,11,12,1292.040018081665,569.5500106811523,0.0,355.7800045013428,366.7100028991699,308.8232258932001,33.129231232863205,,0.0,28.2,30.8,722.4900074005127,55.9,54.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Geoffrey Beene,$25-50,not delivered / open,58,34,0,7,17,1765.4300117492676,1044.8200073242188,0.0,221.47000122070312,499.1400032043457,465.22351514100234,30.43844847843565,,0.0,12.1,29.3,720.6100044250488,40.8,44.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Maternity,Belly Bandit,$25-50,not delivered / open,31,16,0,4,11,1518.4500236511228,799.2000122070311,0.0,189.80000305175778,529.4500083923339,434.86470558410986,48.982258827455574,,0.0,12.9,35.5,719.2500114440917,47.4,54.4,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Active,Nike,$25-50,not delivered / open,45,25,0,6,14,1638.1900234222412,923.0600128173828,0.0,209.41999626159668,505.7100143432617,533.2461158535907,36.40422274271647,,0.0,13.3,31.1,715.1300106048584,43.7,57.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Socks,Marcoliani Milano,$25-50,not delivered / open,44,22,0,8,14,1386.5,671.5,0.0,252.0,463.0,258.2689991502557,31.511363636363637,,0.0,18.2,31.8,715.0,51.6,38.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Besame,$25-50,not delivered / open,27,9,0,7,11,1068.0900192260742,353.6900062561035,0.0,276.4500045776367,437.9500083923339,162.38694291351587,39.55888960096571,,0.0,25.9,40.7,714.4000129699707,66.9,45.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,American Apparel,$25-50,not delivered / open,28,9,0,10,9,1015.0,305.0,0.0,362.0,348.0,171.10800017789006,36.25,,0.0,35.7,32.1,710.0,70.0,56.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Quiksilver,$50-100,3-4 days,60,48,12,0,0,3610.7000045776367,2901.2300033569336,709.4700012207031,0.0,0.0,1162.1643061588766,60.17833340962728,3.237303240740741,20.0,0.0,0.0,709.4700012207031,19.6,40.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,Gold Toe,<$25,not delivered / open,112,62,0,18,32,1619.729995727539,911.3699979782104,0.0,249.20999908447266,459.14999866485596,367.09309774649574,14.461874961853027,,0.0,16.1,28.6,708.3599977493286,43.7,40.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Sleep & Lounge,DREAMS,$25-50,not delivered / open,49,28,0,5,16,1682.5100440979004,976.7200298309326,0.0,161.9500026702881,543.8400115966797,410.03170140308555,34.336939675467356,,0.0,10.2,32.7,705.7900142669678,41.9,42.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Tops & Tees,Tri-Mountain,$25-50,not delivered / open,34,15,0,10,9,1282.6600456237793,577.8500213623047,0.0,390.90001487731934,313.9100093841553,254.49494019770967,37.72529545952292,,0.0,29.4,26.5,704.8100242614746,54.9,44.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Laura,<$25,not delivered / open,51,21,0,16,14,1201.450038909912,496.9500160217285,0.0,380.70001220703125,323.80001068115234,234.8890080800336,23.557843900194356,,0.0,31.4,27.5,704.5000228881836,58.6,47.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Intimo,$25-50,not delivered / open,47,23,0,11,13,1395.7900276184082,691.4200134277344,0.0,333.9300079345703,370.4400062561035,417.4359691148633,29.69766016209379,,0.0,23.4,27.7,704.3700141906738,50.5,60.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Anna-Kaci,<$25,not delivered / open,73,35,0,9,29,1380.6999721527102,676.4999866485597,0.0,152.09999656677246,552.099988937378,316.27119463704,18.913698248667263,,0.0,12.3,39.7,704.1999855041505,51.0,46.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,C-IN2,<$25,not delivered / open,66,31,0,15,20,1335.3899974822998,632.7199974060059,0.0,296.67000007629395,406.0,332.72563835345267,20.233181780034844,,0.0,22.7,30.3,702.670000076294,52.6,52.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Pacific Legend,$25-50,not delivered / open,33,15,0,10,8,1279.4700508117676,576.8100242614746,0.0,398.8200149536133,303.8400115966797,255.67578140746062,38.77181972156871,,0.0,30.3,24.2,702.660026550293,54.9,44.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Ed Hardy,<$25,not delivered / open,94,47,0,22,25,1399.0599784851074,697.5299892425537,0.0,327.7799949645996,373.7499942779541,369.5781139318227,14.88361679239476,,0.0,23.4,26.6,701.5299892425537,50.1,53.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,Calvin Klein,<$25,not delivered / open,75,36,0,14,25,1346.9499950408936,645.9899978637695,0.0,256.2799987792969,444.67999839782715,256.44962845264644,17.959333267211914,,0.0,18.7,33.3,700.959997177124,52.0,39.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Allegra K,<$25,not delivered / open,85,38,0,16,31,1222.8499917984009,522.6099977493286,0.0,232.41999626159668,467.8199977874756,261.1246788788989,14.386470491745893,,0.0,18.8,36.5,700.2399940490723,57.3,50.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,MJ Soffe,$25-50,not delivered / open,40,12,0,10,18,1000.0,300.0,0.0,250.0,450.0,171.62499935657252,25.0,,0.0,25.0,45.0,700.0,70.0,57.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Fashion Hoodies & Sweatshirts,stonepowerss,$25-50,not delivered / open,26,12,0,10,4,1298.7000198364256,599.4000091552733,0.0,499.5000076293945,199.80000305175778,311.4382544829272,49.950000762939446,,0.0,38.5,15.4,699.3000106811522,53.8,52.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Tops & Tees,Bella,$25-50,not delivered / open,44,19,0,14,11,1292.7900047302246,593.9300060272217,0.0,395.54000091552734,303.3199977874756,275.4900433858904,29.381591016596015,,0.0,31.8,25.0,698.8599987030029,54.1,46.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,Wrangler,$25-50,not delivered / open,38,19,0,8,11,1325.5200176239014,626.78000831604,0.0,289.23999977111816,409.50000953674316,288.75425442506844,34.88210572694477,,0.0,21.1,28.9,698.7400093078613,52.7,46.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Calvin Klein,$25-50,5-7 days,80,58,22,0,0,2499.650005340576,1801.6500053405762,698.0,0.0,0.0,956.2149409499629,31.245625066757203,5.314722222222223,27.5,0.0,0.0,698.0,27.9,53.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,SmartWool,$25-50,not delivered / open,33,13,0,9,11,1175.5100097656248,478.8300056457519,0.0,302.51000213623047,394.1700019836425,192.12918136753848,35.62151544744317,,0.0,27.3,33.3,696.6800041198728,59.3,40.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,Jones New York,$50-100,not delivered / open,27,17,0,7,3,2067.930000305176,1371.3099975585938,0.0,491.8499984741211,204.77000427246094,629.4127794133881,76.5900000113028,,0.0,25.9,11.1,696.620002746582,33.7,45.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Suits & Sport Coats,Haggar,$25-50,not delivered / open,30,13,0,5,12,1215.6500434875488,519.4400177001953,0.0,205.41000747680664,490.8000183105469,321.18443173856474,40.521668116251625,,0.0,16.7,40.0,696.2100257873535,57.3,61.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Fashion Hoodies & Sweatshirts,O'Neill,$25-50,not delivered / open,33,16,0,10,7,1378.2100067138672,683.0300025939941,0.0,422.1500015258789,273.03000259399414,310.7682505838349,41.763939597389914,,0.0,30.3,21.2,695.180004119873,50.4,45.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Motherhood Maternity,$25-50,5-7 days,76,56,20,0,0,2668.479965209961,1973.8799743652344,694.5999908447266,0.0,0.0,1119.0668230956526,35.111578489604746,5.362225877192982,26.3,0.0,0.0,694.5999908447266,26.0,56.7,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Sweaters,IZOD,$25-50,not delivered / open,31,14,0,5,12,1240.1800003051758,545.7600021362305,0.0,186.8300018310547,507.5899963378906,267.47843122226715,40.00580646145728,,0.0,16.1,38.7,694.4199981689453,56.0,49.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Accessories,Kangol,$25-50,not delivered / open,29,12,0,9,8,1205.7000045776367,511.45000076293945,0.0,375.9000015258789,318.35000228881836,300.3457508697864,41.57586222681506,,0.0,31.0,27.6,694.2500038146973,57.6,58.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Calvin Klein,$25-50,not delivered / open,25,10,0,8,7,1161.7600021362305,473.36000061035156,0.0,363.54000091552734,324.86000061035156,217.2849404440796,46.47040008544922,,0.0,32.0,28.0,688.4000015258789,59.3,45.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Van Heusen,$25-50,not delivered / open,41,21,0,10,10,1374.8200035095215,687.6300029754639,0.0,341.2200012207031,345.9699993133545,340.96163132218703,33.53219520754931,,0.0,24.4,24.4,687.1900005340576,50.0,49.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,G by GUESS,$25-50,not delivered / open,28,14,0,5,9,1376.0,693.0,0.0,237.5,445.5,348.1830000914633,49.142857142857146,,0.0,17.9,32.1,683.0,49.6,50.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,Champion,$25-50,5-7 days,42,25,17,0,0,1624.2099952697754,942.1999969482422,682.0099983215332,0.0,0.0,547.4044365152916,38.67166655404227,5.575248015873016,40.5,0.0,0.0,682.0099983215332,42.0,58.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
